x;y;z;Label;adl;feature_1;feature_2;feature_3
37;22;50;2;eat_meat;34.0;40.0;48.0
35;21;48;2;eat_meat;34.0;40.0;48.0
36;23;49;2;eat_meat;35.0;40.0;48.0
34;20;50;2;eat_meat;35.0;40.0;48.0
35;21;49;2;eat_meat;35.0;40.0;48.0
33;20;46;2;eat_meat;35.0;40.0;48.0
32;21;48;2;eat_meat;35.0;40.0;48.0
33;19;48;2;eat_meat;35.0;40.0;48.0
33;18;44;2;eat_meat;35.0;40.0;48.0
32;18;46;2;eat_meat;35.0;40.0;48.0
33;18;46;2;eat_meat;35.0;40.0;48.0
33;19;49;2;eat_meat;35.0;40.0;48.0
33;19;48;2;eat_meat;35.0;40.0;48.0
34;17;48;2;eat_meat;35.0;40.0;48.0
34;16;47;2;eat_meat;35.0;40.0;48.0
33;17;48;2;eat_meat;35.0;40.0;48.0
33;16;46;2;eat_meat;35.0;40.0;48.0
33;16;46;2;eat_meat;35.0;40.0;48.0
33;17;44;2;eat_meat;35.0;40.0;48.0
33;17;44;2;eat_meat;35.0;40.0;48.0
33;18;45;2;eat_meat;35.0;40.0;48.0
31;17;46;2;eat_meat;35.0;40.0;48.0
32;16;45;2;eat_meat;35.0;40.0;48.0
34;18;45;2;eat_meat;35.0;40.0;48.0
34;17;47;2;eat_meat;35.0;40.0;48.0
34;17;48;2;eat_meat;35.0;40.0;48.0
33;17;48;2;eat_meat;35.0;40.0;48.0
34;15;47;2;eat_meat;35.0;40.0;48.0
33;16;45;2;eat_meat;35.0;40.0;48.0
33;16;46;2;eat_meat;36.0;40.0;48.0
32;17;46;2;eat_meat;36.0;40.0;48.0
33;18;45;2;eat_meat;36.0;40.0;48.0
33;17;46;2;eat_meat;36.0;40.0;48.0
35;16;47;2;eat_meat;36.0;40.0;48.0
35;16;46;2;eat_meat;36.0;40.0;48.0
33;18;46;2;eat_meat;36.0;40.0;48.0
32;18;46;2;eat_meat;36.0;40.0;48.0
33;17;46;2;eat_meat;36.0;40.0;48.0
33;19;45;2;eat_meat;36.0;40.0;48.0
32;18;46;2;eat_meat;36.0;40.0;48.0
32;18;46;2;eat_meat;36.0;40.0;48.0
33;16;47;2;eat_meat;36.0;40.0;48.0
33;17;46;2;eat_meat;36.0;40.0;48.0
34;17;47;2;eat_meat;36.0;40.0;48.0
35;17;47;2;eat_meat;36.0;41.0;48.0
33;16;46;2;eat_meat;36.0;41.0;48.0
33;16;46;2;eat_meat;36.0;41.0;48.0
34;17;46;2;eat_meat;36.0;41.0;48.0
33;18;46;2;eat_meat;36.0;41.0;48.0
33;18;45;2;eat_meat;36.0;41.0;48.0
32;15;46;2;eat_meat;36.0;41.0;48.0
31;15;46;2;eat_meat;36.0;42.0;48.0
33;17;45;2;eat_meat;36.0;42.0;48.0
33;18;45;2;eat_meat;36.0;42.0;48.0
33;19;45;2;eat_meat;36.0;42.0;48.0
34;20;47;2;eat_meat;36.0;42.0;48.0
35;21;48;2;eat_meat;36.0;42.0;48.0
36;20;50;2;eat_meat;37.0;42.0;48.0
36;20;50;2;eat_meat;37.0;42.0;48.0
36;21;49;2;eat_meat;37.0;42.0;48.0
36;24;52;2;eat_meat;37.0;42.0;48.0
36;24;52;2;eat_meat;37.0;42.0;48.0
37;22;51;2;eat_meat;37.0;42.0;48.0
36;22;50;2;eat_meat;37.0;42.0;48.0
35;23;52;2;eat_meat;37.0;42.0;48.0
36;24;51;2;eat_meat;37.0;42.0;48.0
35;23;52;2;eat_meat;37.0;42.0;48.0
35;22;51;2;eat_meat;37.0;42.0;48.0
37;24;50;2;eat_meat;37.0;42.0;48.0
36;23;49;2;eat_meat;37.0;42.0;48.0
38;22;51;2;eat_meat;37.0;42.0;48.0
38;21;49;2;eat_meat;37.0;42.0;48.0
37;20;48;2;eat_meat;37.0;42.0;48.0
36;20;47;2;eat_meat;37.0;42.0;48.0
36;19;48;2;eat_meat;37.0;42.0;48.0
35;19;48;2;eat_meat;37.0;42.0;48.0
36;18;48;2;eat_meat;37.0;42.0;48.0
33;19;48;2;eat_meat;37.0;42.0;48.0
35;19;47;2;eat_meat;37.0;42.0;48.0
35;19;48;2;eat_meat;37.0;42.0;48.0
35;19;48;2;eat_meat;38.0;42.0;48.0
36;20;47;2;eat_meat;38.0;42.0;48.0
35;19;48;2;eat_meat;38.0;42.0;48.0
35;20;47;2;eat_meat;38.0;42.0;48.0
35;18;48;2;eat_meat;38.0;42.0;48.0
34;19;47;2;eat_meat;38.0;42.0;48.0
34;18;47;2;eat_meat;38.0;42.0;48.0
35;19;46;2;eat_meat;38.0;42.0;48.0
36;20;46;2;eat_meat;38.0;42.0;48.0
34;17;47;2;eat_meat;38.0;42.0;48.0
34;18;47;2;eat_meat;38.0;42.0;48.0
33;19;47;2;eat_meat;38.0;42.0;48.0
34;18;46;2;eat_meat;38.0;42.0;47.0
33;18;46;2;eat_meat;38.0;42.0;47.0
33;19;45;2;eat_meat;38.0;42.0;47.0
32;18;45;2;eat_meat;38.0;42.0;47.0
31;18;45;2;eat_meat;38.0;42.0;47.0
32;17;41;2;eat_meat;38.0;42.0;47.0
30;18;40;2;eat_meat;38.0;42.0;47.0
32;19;43;2;eat_meat;38.0;42.0;47.0
31;23;48;2;eat_meat;38.0;42.0;47.0
34;28;49;2;eat_meat;38.0;42.0;47.0
35;34;52;2;eat_meat;38.0;42.0;47.0
37;36;54;2;eat_meat;38.0;42.0;47.0
37;40;55;2;eat_meat;38.0;42.0;47.0
39;38;55;2;eat_meat;38.0;42.0;47.0
38;39;55;2;eat_meat;38.0;42.0;47.0
38;40;55;2;eat_meat;38.0;42.0;47.0
38;40;54;2;eat_meat;38.0;42.0;47.0
37;39;53;2;eat_meat;38.0;43.0;47.0
37;41;53;2;eat_meat;38.0;43.0;47.0
37;41;52;2;eat_meat;38.0;43.0;47.0
37;42;51;2;eat_meat;38.0;43.0;47.0
36;43;52;2;eat_meat;38.0;43.0;47.0
37;43;51;2;eat_meat;38.0;43.0;47.0
36;43;51;2;eat_meat;38.0;43.0;47.0
37;45;51;2;eat_meat;38.0;43.0;47.0
36;44;50;2;eat_meat;38.0;43.0;47.0
36;45;49;2;eat_meat;38.0;43.0;47.0
37;45;49;2;eat_meat;38.0;43.0;47.0
37;46;49;2;eat_meat;38.0;43.0;47.0
37;44;49;2;eat_meat;38.0;43.0;47.0
37;44;50;2;eat_meat;38.0;43.0;47.0
37;44;49;2;eat_meat;38.0;43.0;47.0
39;44;49;2;eat_meat;38.0;43.0;47.0
38;44;48;2;eat_meat;38.0;43.0;47.0
38;44;47;2;eat_meat;38.0;43.0;47.0
38;44;47;2;eat_meat;38.0;43.0;47.0
38;43;47;2;eat_meat;38.0;43.0;47.0
38;45;46;2;eat_meat;38.0;43.0;47.0
39;45;46;2;eat_meat;38.0;43.0;47.0
38;45;46;2;eat_meat;38.0;43.0;47.0
38;45;47;2;eat_meat;38.0;43.0;47.0
38;44;45;2;eat_meat;38.0;43.0;47.0
39;45;46;2;eat_meat;38.0;43.0;47.0
38;45;47;2;eat_meat;38.0;43.0;47.0
38;45;47;2;eat_meat;38.0;43.0;47.0
39;48;45;2;eat_meat;38.0;43.0;47.0
38;50;46;2;eat_meat;38.0;43.0;47.0
38;47;45;2;eat_meat;38.0;43.0;47.0
38;46;45;2;eat_meat;38.0;43.0;47.0
38;44;46;2;eat_meat;38.0;43.0;47.0
38;45;45;2;eat_meat;38.0;43.0;47.0
38;47;45;2;eat_meat;38.0;43.0;47.0
39;48;45;2;eat_meat;38.0;43.0;47.0
38;49;44;2;eat_meat;38.0;43.0;47.0
39;49;44;2;eat_meat;38.0;43.0;47.0
39;47;43;2;eat_meat;38.0;43.0;47.0
39;49;43;2;eat_meat;38.0;43.0;47.0
38;49;45;2;eat_meat;38.0;43.0;47.0
39;45;45;2;eat_meat;38.0;43.0;47.0
36;45;45;2;eat_meat;38.0;43.0;47.0
36;49;45;2;eat_meat;38.0;43.0;47.0
38;47;46;2;eat_meat;38.0;43.0;47.0
38;44;45;2;eat_meat;39.0;43.0;47.0
38;44;46;2;eat_meat;39.0;43.0;47.0
39;45;48;2;eat_meat;39.0;43.0;47.0
38;48;55;2;eat_meat;39.0;43.0;47.0
39;40;47;2;eat_meat;39.0;43.0;47.0
39;41;49;2;eat_meat;39.0;44.0;47.0
39;44;49;2;eat_meat;39.0;44.0;47.0
38;44;47;2;eat_meat;39.0;44.0;47.0
38;48;48;2;eat_meat;39.0;44.0;47.0
40;45;47;2;eat_meat;39.0;44.0;47.0
39;45;48;2;eat_meat;39.0;44.0;47.0
39;44;48;2;eat_meat;39.0;44.0;47.0
39;44;47;2;eat_meat;39.0;44.0;47.0
38;46;46;2;eat_meat;39.0;44.0;47.0
38;47;46;2;eat_meat;39.0;44.0;47.0
40;45;46;2;eat_meat;39.0;44.0;47.0
39;45;47;2;eat_meat;39.0;44.0;47.0
38;44;47;2;eat_meat;39.0;44.0;47.0
39;46;47;2;eat_meat;39.0;44.0;47.0
39;44;47;2;eat_meat;39.0;44.0;47.0
39;45;47;2;eat_meat;39.0;44.0;47.0
38;43;48;2;eat_meat;39.0;44.0;47.0
40;44;48;2;eat_meat;39.0;44.0;47.0
39;44;48;2;eat_meat;39.0;44.0;47.0
40;44;48;2;eat_meat;39.0;44.0;47.0
40;43;48;2;eat_meat;39.0;44.0;47.0
39;45;47;2;eat_meat;39.0;44.0;47.0
37;45;49;2;eat_meat;39.0;44.0;47.0
39;43;48;2;eat_meat;39.0;44.0;47.0
39;44;48;2;eat_meat;39.0;44.0;47.0
39;43;47;2;eat_meat;39.0;44.0;47.0
39;44;48;2;eat_meat;39.0;44.0;47.0
39;44;48;2;eat_meat;39.0;44.0;47.0
39;43;47;2;eat_meat;39.0;44.0;47.0
39;44;48;2;eat_meat;39.0;44.0;47.0
39;44;48;2;eat_meat;39.0;44.0;47.0
40;44;48;2;eat_meat;39.0;44.0;47.0
39;45;48;2;eat_meat;39.0;44.0;47.0
40;44;48;2;eat_meat;39.0;44.0;47.0
40;44;48;2;eat_meat;39.0;44.0;47.0
40;43;48;2;eat_meat;39.0;44.0;47.0
39;44;47;2;eat_meat;40.0;44.0;47.0
40;45;47;2;eat_meat;40.0;44.0;47.0
39;45;47;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
39;43;47;2;eat_meat;40.0;44.0;47.0
41;45;46;2;eat_meat;40.0;44.0;47.0
40;44;48;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
41;44;48;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
39;44;47;2;eat_meat;40.0;44.0;47.0
40;45;48;2;eat_meat;40.0;44.0;47.0
40;43;47;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
40;43;46;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
41;45;48;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
41;43;48;2;eat_meat;40.0;44.0;47.0
41;45;46;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
42;45;47;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
41;43;46;2;eat_meat;40.0;44.0;47.0
42;44;47;2;eat_meat;40.0;44.0;47.0
40;44;46;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
41;44;46;2;eat_meat;40.0;44.0;47.0
39;44;46;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
41;43;46;2;eat_meat;40.0;44.0;47.0
40;45;47;2;eat_meat;40.0;44.0;47.0
41;44;49;2;eat_meat;40.0;44.0;47.0
42;45;47;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
41;45;46;2;eat_meat;40.0;44.0;47.0
42;45;47;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
40;45;47;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
40;45;47;2;eat_meat;40.0;44.0;47.0
40;44;46;2;eat_meat;40.0;44.0;47.0
41;44;46;2;eat_meat;40.0;44.0;47.0
41;42;47;2;eat_meat;40.0;44.0;47.0
42;44;47;2;eat_meat;40.0;44.0;47.0
40;43;47;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
41;42;46;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
41;44;46;2;eat_meat;40.0;44.0;47.0
41;44;46;2;eat_meat;40.0;44.0;47.0
39;44;46;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
42;44;47;2;eat_meat;40.0;44.0;47.0
41;45;48;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
40;44;48;2;eat_meat;40.0;44.0;47.0
42;45;47;2;eat_meat;40.0;44.0;47.0
42;45;47;2;eat_meat;40.0;44.0;47.0
40;44;48;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
41;43;47;2;eat_meat;40.0;44.0;47.0
42;43;47;2;eat_meat;40.0;44.0;47.0
40;43;46;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
40;44;48;2;eat_meat;40.0;44.0;47.0
42;43;48;2;eat_meat;40.0;44.0;47.0
41;45;46;2;eat_meat;40.0;44.0;47.0
40;44;47;2;eat_meat;40.0;44.0;47.0
41;43;46;2;eat_meat;40.0;44.0;47.0
39;44;46;2;eat_meat;40.0;44.0;47.0
39;44;47;2;eat_meat;40.0;44.0;47.0
40;43;47;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
41;44;47;2;eat_meat;40.0;44.0;47.0
41;45;47;2;eat_meat;40.0;44.0;47.0
41;44;46;2;eat_meat;40.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;42;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;44;49;2;eat_meat;41.0;44.0;47.0
42;43;46;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
42;44;48;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;45;48;2;eat_meat;41.0;44.0;47.0
41;42;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;43;48;2;eat_meat;41.0;44.0;47.0
42;44;46;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;46;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;46;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
41;44;46;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;43;46;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;45;48;2;eat_meat;41.0;44.0;47.0
39;44;46;2;eat_meat;41.0;44.0;47.0
41;43;46;2;eat_meat;41.0;44.0;47.0
40;44;46;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
40;45;48;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
40;42;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;43;46;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;42;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
40;44;46;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
42;45;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
39;44;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;45;48;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
43;44;48;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
41;45;46;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
41;44;46;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;44;46;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
40;43;48;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
42;43;47;2;eat_meat;41.0;44.0;47.0
39;44;47;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
41;44;46;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
41;43;46;2;eat_meat;41.0;44.0;47.0
42;45;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
42;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;44;46;2;eat_meat;41.0;44.0;47.0
40;44;46;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;44;46;2;eat_meat;41.0;44.0;47.0
42;45;47;2;eat_meat;41.0;44.0;47.0
42;44;48;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;46;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;45;48;2;eat_meat;41.0;44.0;47.0
40;45;46;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;43;48;2;eat_meat;41.0;44.0;47.0
39;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
40;46;47;2;eat_meat;41.0;44.0;47.0
39;44;47;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;46;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;45;46;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;46;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;45;48;2;eat_meat;41.0;44.0;47.0
39;44;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;43;48;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
39;45;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;43;46;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
41;44;46;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
40;42;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
39;44;46;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
40;45;48;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;45;46;2;eat_meat;41.0;44.0;47.0
41;45;46;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;43;48;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
41;43;46;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
39;45;47;2;eat_meat;41.0;44.0;47.0
40;43;46;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;44;48;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;45;48;2;eat_meat;41.0;44.0;47.0
40;45;48;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
39;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
41;43;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
41;44;47;2;eat_meat;41.0;44.0;47.0
40;46;47;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;45;48;2;eat_meat;41.0;44.0;47.0
41;45;47;2;eat_meat;41.0;44.0;47.0
41;44;48;2;eat_meat;41.0;44.0;47.0
40;45;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
42;44;47;2;eat_meat;41.0;44.0;47.0
40;43;47;2;eat_meat;41.0;44.0;47.0
40;44;47;2;eat_meat;41.0;44.0;47.0
