;feature_1;feature_2;feature_3;Label;gravity_1;gravity_2;gravity_3;bodymotion_1;bodymotion_2;bodymotion_3
1927;27;49;23;1;29.0;53.0;30.0;2.0;4.0;7.0
1928;27;36;35;1;29.0;52.0;30.0;2.0;16.0;-5.0
1929;26;54;44;1;29.0;53.0;30.0;3.0;-1.0;-14.0
1930;30;62;32;1;29.0;54.0;30.0;-1.0;-8.0;-2.0
1931;35;63;22;1;29.0;54.0;28.0;-6.0;-9.0;6.0
1932;33;52;23;1;29.0;53.0;28.0;-4.0;1.0;5.0
1933;27;40;27;1;29.0;52.0;30.0;2.0;12.0;3.0
1934;26;31;39;1;29.0;52.0;30.0;3.0;21.0;-9.0
1935;26;49;38;1;29.0;53.0;30.0;3.0;4.0;-8.0
1936;30;63;25;1;29.0;54.0;30.0;-1.0;-9.0;5.0
1937;37;63;21;1;29.0;54.0;30.0;-8.0;-9.0;9.0
1938;30;39;28;1;29.0;52.0;30.0;-1.0;13.0;2.0
1939;29;35;36;1;29.0;52.0;30.0;0.0;17.0;-6.0
1940;24;50;36;1;29.0;52.0;31.0;5.0;2.0;-5.0
1941;29;57;33;1;29.0;53.0;32.0;0.0;-4.0;-1.0
1942;31;63;21;1;29.0;54.0;32.0;-2.0;-9.0;11.0
1943;34;60;23;1;29.0;53.0;32.0;-5.0;-7.0;9.0
1944;27;44;28;1;29.0;53.0;31.0;2.0;9.0;3.0
1945;27;25;40;1;29.0;53.0;32.0;2.0;28.0;-8.0
1946;25;52;41;1;29.0;53.0;32.0;4.0;1.0;-9.0
1947;31;52;26;1;29.0;53.0;32.0;-2.0;1.0;6.0
1948;33;63;18;1;29.0;53.0;31.0;-4.0;-10.0;13.0
1949;31;49;23;1;29.0;53.0;31.0;-2.0;4.0;8.0
1950;29;39;38;1;28.0;52.0;31.0;-1.0;13.0;-7.0
1951;25;45;39;1;28.0;52.0;32.0;3.0;7.0;-7.0
1952;29;57;37;1;28.0;52.0;32.0;-1.0;-5.0;-5.0
1953;30;63;19;1;28.0;53.0;32.0;-2.0;-10.0;13.0
1954;35;58;18;1;28.0;53.0;32.0;-7.0;-5.0;14.0
1955;26;42;22;1;28.0;53.0;32.0;2.0;11.0;10.0
1956;24;29;40;1;28.0;53.0;32.0;4.0;24.0;-8.0
1957;23;55;40;1;28.0;52.0;33.0;5.0;-3.0;-7.0
1958;29;62;31;1;28.0;53.0;33.0;-1.0;-9.0;2.0
1959;30;63;15;1;28.0;53.0;33.0;-2.0;-10.0;18.0
1960;29;55;18;1;28.0;53.0;33.0;-1.0;-2.0;15.0
1961;25;44;30;1;28.0;53.0;33.0;3.0;9.0;3.0
1962;25;25;44;1;28.0;53.0;33.0;3.0;28.0;-11.0
1963;25;52;38;1;28.0;53.0;33.0;3.0;1.0;-5.0
1964;28;62;23;1;28.0;53.0;33.0;0.0;-9.0;10.0
1965;32;63;15;1;28.0;52.0;33.0;-4.0;-11.0;18.0
1966;29;44;26;1;28.0;52.0;33.0;-1.0;8.0;7.0
1967;25;38;37;1;28.0;52.0;33.0;3.0;14.0;-4.0
1968;21;47;36;1;28.0;52.0;33.0;7.0;5.0;-3.0
1969;27;54;34;1;29.0;52.0;33.0;2.0;-2.0;-1.0
1970;29;63;20;1;29.0;52.0;33.0;0.0;-11.0;13.0
1971;34;59;24;1;29.0;52.0;33.0;-5.0;-7.0;9.0
1972;26;30;34;1;29.0;52.0;33.0;3.0;22.0;-1.0
1973;25;37;38;1;29.0;52.0;34.0;4.0;15.0;-4.0
1974;23;53;38;1;28.0;52.0;34.0;5.0;-1.0;-4.0
1975;23;62;32;1;28.0;52.0;34.0;5.0;-10.0;2.0
1976;23;56;33;1;28.0;52.0;34.0;5.0;-4.0;1.0
1977;25;54;33;1;28.0;52.0;34.0;3.0;-2.0;1.0
1978;30;53;33;1;27.0;52.0;36.0;-3.0;-1.0;3.0
1979;30;56;30;1;27.0;52.0;37.0;-3.0;-4.0;7.0
1980;28;62;33;1;27.0;52.0;37.0;-1.0;-10.0;4.0
1981;29;60;31;1;27.0;52.0;37.0;-2.0;-8.0;6.0
1982;30;43;27;1;27.0;51.0;37.0;-3.0;8.0;10.0
1983;19;44;31;1;27.0;51.0;37.0;8.0;7.0;6.0
1984;6;27;40;1;27.0;51.0;37.0;21.0;24.0;-3.0
1985;14;40;38;1;27.0;51.0;38.0;13.0;11.0;0.0
1986;23;55;33;1;27.0;51.0;38.0;4.0;-4.0;5.0
1987;29;56;37;1;27.0;52.0;38.0;-2.0;-4.0;1.0
1988;52;61;30;1;26.0;51.0;38.0;-26.0;-10.0;8.0
1989;50;50;34;1;26.0;51.0;38.0;-24.0;1.0;4.0
1990;28;53;42;1;26.0;51.0;38.0;-2.0;-2.0;-4.0
1991;21;51;41;1;26.0;51.0;38.0;5.0;0.0;-3.0
1992;1;47;41;1;26.0;51.0;38.0;25.0;4.0;-3.0
1993;4;55;37;1;26.0;50.0;38.0;22.0;-5.0;1.0
1994;23;43;40;1;26.0;50.0;38.0;3.0;7.0;-2.0
1995;47;49;32;1;26.0;50.0;38.0;-21.0;1.0;6.0
1996;55;63;29;1;26.0;50.0;38.0;-29.0;-13.0;9.0
1997;30;55;39;1;26.0;50.0;38.0;-4.0;-5.0;-1.0
1998;8;36;45;1;26.0;50.0;38.0;18.0;14.0;-7.0
1999;15;51;33;1;26.0;50.0;38.0;11.0;-1.0;5.0
2000;30;44;30;1;26.0;50.0;38.0;-4.0;6.0;8.0
2001;30;53;38;1;26.0;50.0;38.0;-4.0;-3.0;0.0
2002;33;48;44;1;26.0;50.0;38.0;-7.0;2.0;-6.0
2003;33;49;45;1;26.0;51.0;38.0;-7.0;2.0;-7.0
2004;33;47;45;1;26.0;51.0;38.0;-7.0;4.0;-7.0
2005;30;53;43;1;26.0;51.0;38.0;-4.0;-2.0;-5.0
2006;26;52;42;1;26.0;51.0;38.0;0.0;-1.0;-4.0
2007;27;50;44;1;26.0;51.0;38.0;-1.0;1.0;-6.0
2008;29;55;41;1;25.0;51.0;38.0;-4.0;-4.0;-3.0
2009;25;52;41;1;25.0;51.0;38.0;0.0;-1.0;-3.0
2010;24;46;40;1;25.0;51.0;38.0;1.0;5.0;-2.0
2011;24;51;44;1;25.0;51.0;38.0;1.0;0.0;-6.0
2012;23;49;44;1;25.0;51.0;38.0;2.0;2.0;-6.0
2013;24;46;44;1;25.0;51.0;38.0;1.0;5.0;-6.0
2014;24;50;45;1;25.0;50.0;38.0;1.0;0.0;-7.0
2015;27;50;44;1;25.0;50.0;38.0;-2.0;0.0;-6.0
2016;28;46;41;1;25.0;50.0;38.0;-3.0;4.0;-3.0
2017;26;50;40;1;25.0;50.0;38.0;-1.0;0.0;-2.0
2018;27;48;43;1;25.0;51.0;38.0;-2.0;3.0;-5.0
2019;26;53;41;1;25.0;51.0;38.0;-1.0;-2.0;-3.0
2020;23;45;38;1;25.0;51.0;38.0;2.0;6.0;0.0
2021;31;62;46;1;25.0;51.0;38.0;-6.0;-11.0;-8.0
2022;26;57;43;1;25.0;51.0;38.0;-1.0;-6.0;-5.0
2023;25;50;41;1;24.0;51.0;38.0;-1.0;1.0;-3.0
2024;22;47;41;1;24.0;51.0;38.0;2.0;4.0;-3.0
2025;18;47;38;1;24.0;51.0;38.0;6.0;4.0;0.0
2026;19;50;40;1;24.0;50.0;38.0;5.0;0.0;-2.0
2027;21;49;39;1;24.0;50.0;38.0;3.0;1.0;-1.0
2028;22;49;39;1;24.0;50.0;38.0;2.0;1.0;-1.0
2029;24;50;40;1;24.0;50.0;39.0;0.0;0.0;-1.0
2030;25;51;37;1;24.0;51.0;39.0;-1.0;0.0;2.0
2031;26;51;38;1;24.0;51.0;39.0;-2.0;0.0;1.0
2032;27;50;38;1;24.0;50.0;39.0;-3.0;0.0;1.0
2033;27;49;38;1;24.0;50.0;40.0;-3.0;1.0;2.0
2034;27;51;38;1;24.0;50.0;40.0;-3.0;-1.0;2.0
2035;26;52;37;1;24.0;50.0;40.0;-2.0;-2.0;3.0
2036;27;52;38;1;24.0;50.0;40.0;-3.0;-2.0;2.0
2037;26;51;37;1;24.0;50.0;40.0;-2.0;-1.0;3.0
2038;25;53;36;1;24.0;50.0;40.0;-1.0;-3.0;4.0
2039;25;54;36;1;24.0;50.0;40.0;-1.0;-4.0;4.0
2040;25;51;35;1;24.0;50.0;40.0;-1.0;-1.0;5.0
2041;23;51;35;1;24.0;50.0;40.0;1.0;-1.0;5.0
2042;23;50;34;1;24.0;50.0;40.0;1.0;0.0;6.0
2043;22;50;34;1;24.0;50.0;40.0;2.0;0.0;6.0
2044;23;51;34;1;24.0;50.0;40.0;1.0;-1.0;6.0
2045;22;51;33;1;24.0;50.0;40.0;2.0;-1.0;7.0
2046;21;53;34;1;24.0;50.0;40.0;3.0;-3.0;6.0
2047;19;51;34;1;24.0;50.0;40.0;5.0;-1.0;6.0
2048;21;50;35;1;24.0;50.0;40.0;3.0;0.0;5.0
2049;21;50;35;1;24.0;50.0;40.0;3.0;0.0;5.0
2050;20;51;34;1;24.0;50.0;40.0;4.0;-1.0;6.0
2051;20;52;35;1;24.0;50.0;40.0;4.0;-2.0;5.0
2052;21;51;35;1;24.0;50.0;40.0;3.0;-1.0;5.0
2053;22;51;34;1;24.0;50.0;40.0;2.0;-1.0;6.0
2054;20;49;37;1;23.0;50.0;40.0;3.0;1.0;3.0
2055;20;51;36;1;23.0;50.0;40.0;3.0;-1.0;4.0
2056;21;49;37;1;23.0;50.0;40.0;2.0;1.0;3.0
2057;20;49;38;1;23.0;50.0;40.0;3.0;1.0;2.0
2058;20;51;40;1;23.0;49.0;40.0;3.0;-2.0;0.0
2059;19;51;40;1;23.0;49.0;40.0;4.0;-2.0;0.0
2060;20;48;40;1;23.0;49.0;40.0;3.0;1.0;0.0
2061;22;49;42;1;23.0;49.0;41.0;1.0;0.0;-1.0
2062;22;50;42;1;24.0;49.0;41.0;2.0;-1.0;-1.0
2063;23;51;42;1;24.0;49.0;41.0;1.0;-2.0;-1.0
2064;23;51;42;1;24.0;49.0;41.0;1.0;-2.0;-1.0
2065;25;51;42;1;24.0;49.0;41.0;-1.0;-2.0;-1.0
2066;26;50;43;1;24.0;49.0;42.0;-2.0;-1.0;-1.0
2067;27;49;43;1;24.0;49.0;42.0;-3.0;0.0;-1.0
2068;26;49;42;1;24.0;49.0;42.0;-2.0;0.0;0.0
2069;26;47;43;1;24.0;49.0;42.0;-2.0;2.0;-1.0
2070;27;48;43;1;24.0;49.0;42.0;-3.0;1.0;-1.0
2071;28;47;44;1;24.0;49.0;42.0;-4.0;2.0;-2.0
2072;28;47;41;1;23.0;49.0;42.0;-5.0;2.0;1.0
2073;27;49;42;1;23.0;49.0;42.0;-4.0;0.0;0.0
2074;27;50;42;1;23.0;48.0;42.0;-4.0;-2.0;0.0
2075;28;48;42;1;23.0;48.0;42.0;-5.0;0.0;0.0
2076;28;47;41;1;23.0;48.0;42.0;-5.0;1.0;1.0
2077;27;49;41;1;23.0;48.0;43.0;-4.0;-1.0;2.0
2078;27;48;41;1;23.0;48.0;43.0;-4.0;0.0;2.0
2079;28;46;42;1;23.0;48.0;43.0;-5.0;2.0;1.0
2080;26;44;41;1;22.0;48.0;43.0;-4.0;4.0;2.0
2081;24;46;42;1;22.0;48.0;44.0;-2.0;2.0;2.0
2082;24;47;46;1;22.0;47.0;44.0;-2.0;0.0;-2.0
2083;22;46;44;1;22.0;47.0;45.0;0.0;1.0;1.0
2084;21;48;45;1;22.0;47.0;45.0;1.0;-1.0;0.0
2085;19;46;45;1;22.0;47.0;45.0;3.0;1.0;0.0
2086;19;47;48;1;22.0;47.0;45.0;3.0;0.0;-3.0
2087;23;47;49;1;22.0;47.0;45.0;-1.0;0.0;-4.0
2088;24;48;47;1;22.0;47.0;45.0;-2.0;-1.0;-2.0
2089;19;49;46;1;22.0;46.0;45.0;3.0;-3.0;-1.0
2090;18;48;45;1;22.0;46.0;45.0;4.0;-2.0;0.0
2091;20;49;45;1;22.0;46.0;45.0;2.0;-3.0;0.0
2092;21;44;45;1;22.0;46.0;46.0;1.0;2.0;1.0
2093;26;41;46;1;22.0;46.0;46.0;-4.0;5.0;0.0
2094;26;38;45;1;23.0;46.0;46.0;-3.0;8.0;1.0
2095;31;37;45;1;23.0;44.0;46.0;-8.0;7.0;1.0
2096;31;40;47;1;23.0;44.0;46.0;-8.0;4.0;-1.0
2097;34;42;48;1;23.0;44.0;46.0;-11.0;2.0;-2.0
2098;33;43;50;1;24.0;43.0;46.0;-9.0;0.0;-4.0
2099;30;46;48;1;24.0;42.0;46.0;-6.0;-4.0;-2.0
2100;27;48;49;1;24.0;42.0;46.0;-3.0;-6.0;-3.0
2101;27;49;50;1;24.0;42.0;46.0;-3.0;-7.0;-4.0
2102;26;46;50;1;24.0;42.0;46.0;-2.0;-4.0;-4.0
2103;26;44;49;1;24.0;42.0;46.0;-2.0;-2.0;-3.0
2104;23;41;46;1;24.0;42.0;47.0;1.0;1.0;1.0
2105;24;41;47;1;24.0;42.0;47.0;0.0;1.0;0.0
2106;22;37;48;1;24.0;42.0;47.0;2.0;5.0;-1.0
2107;18;35;48;1;24.0;42.0;47.0;6.0;7.0;-1.0
2108;17;38;48;1;24.0;42.0;47.0;7.0;4.0;-1.0
2109;18;40;48;1;24.0;42.0;47.0;6.0;2.0;-1.0
2110;16;38;47;1;24.0;42.0;47.0;8.0;4.0;0.0
2111;17;38;49;1;24.0;42.0;47.0;7.0;4.0;-2.0
2112;18;40;48;1;24.0;42.0;47.0;6.0;2.0;-1.0
2113;19;41;47;1;24.0;42.0;47.0;5.0;1.0;0.0
2114;21;41;47;1;24.0;42.0;47.0;3.0;1.0;0.0
2115;21;40;47;1;24.0;42.0;47.0;3.0;2.0;0.0
2116;20;40;46;1;23.0;42.0;47.0;3.0;2.0;1.0
2117;21;41;46;1;23.0;42.0;47.0;2.0;1.0;1.0
2118;20;41;47;1;23.0;42.0;47.0;3.0;1.0;0.0
2119;19;40;47;1;23.0;42.0;47.0;4.0;2.0;0.0
2120;18;40;47;1;23.0;42.0;47.0;5.0;2.0;0.0
2121;16;41;47;1;24.0;42.0;47.0;8.0;1.0;0.0
2122;14;41;48;1;24.0;42.0;47.0;10.0;1.0;-1.0
2123;14;41;46;1;24.0;42.0;47.0;10.0;1.0;1.0
2124;12;41;46;1;23.0;42.0;47.0;11.0;1.0;1.0
2125;13;42;45;1;23.0;42.0;47.0;10.0;0.0;2.0
2126;16;41;45;1;23.0;42.0;47.0;7.0;1.0;2.0
2127;16;42;47;1;23.0;42.0;47.0;7.0;0.0;0.0
2128;19;39;45;1;23.0;42.0;47.0;4.0;3.0;2.0
2129;24;40;45;1;23.0;42.0;47.0;-1.0;2.0;2.0
2130;26;38;47;1;23.0;42.0;47.0;-3.0;4.0;0.0
2131;26;37;45;1;23.0;42.0;47.0;-3.0;5.0;2.0
2132;30;39;46;1;23.0;42.0;47.0;-7.0;3.0;1.0
2133;28;40;50;1;23.0;42.0;47.0;-5.0;2.0;-3.0
2134;29;41;49;1;23.0;42.0;47.0;-6.0;1.0;-2.0
2135;28;40;49;1;23.0;42.0;47.0;-5.0;2.0;-2.0
2136;30;42;51;1;23.0;42.0;47.0;-7.0;0.0;-4.0
2137;27;43;51;1;23.0;42.0;47.0;-4.0;-1.0;-4.0
2138;28;43;50;1;23.0;42.0;47.0;-5.0;-1.0;-3.0
2139;26;44;52;1;23.0;42.0;47.0;-3.0;-2.0;-5.0
2140;26;43;49;1;23.0;42.0;47.0;-3.0;-1.0;-2.0
2141;26;43;50;1;23.0;42.0;47.0;-3.0;-1.0;-3.0
2142;25;44;50;1;23.0;43.0;47.0;-2.0;-1.0;-3.0
2143;24;43;49;1;23.0;43.0;47.0;-1.0;0.0;-2.0
2144;24;44;49;1;24.0;43.0;47.0;0.0;-1.0;-2.0
2145;24;43;49;1;24.0;43.0;47.0;0.0;0.0;-2.0
2146;25;44;49;1;24.0;43.0;47.0;-1.0;-1.0;-2.0
2147;24;46;48;1;24.0;43.0;47.0;0.0;-3.0;-1.0
2148;24;45;48;1;24.0;43.0;47.0;0.0;-2.0;-1.0
2149;23;45;48;1;24.0;43.0;47.0;1.0;-2.0;-1.0
2150;23;44;47;1;24.0;43.0;48.0;1.0;-1.0;1.0
2151;23;44;46;1;24.0;43.0;48.0;1.0;-1.0;2.0
2152;23;44;46;1;24.0;43.0;48.0;1.0;-1.0;2.0
2153;24;44;47;1;25.0;43.0;48.0;1.0;-1.0;1.0
2154;23;45;46;1;25.0;43.0;48.0;2.0;-2.0;2.0
2155;24;44;47;1;26.0;43.0;48.0;2.0;-1.0;1.0
2156;24;45;47;1;26.0;43.0;48.0;2.0;-2.0;1.0
2157;23;45;46;1;26.0;43.0;48.0;3.0;-2.0;2.0
2158;23;44;45;1;26.0;43.0;48.0;3.0;-1.0;3.0
2159;23;44;45;1;26.0;43.0;48.0;3.0;-1.0;3.0
2160;22;45;46;1;27.0;43.0;48.0;5.0;-2.0;2.0
2161;22;43;45;1;28.0;43.0;48.0;6.0;0.0;3.0
2162;23;41;44;1;28.0;43.0;48.0;5.0;2.0;4.0
2163;23;42;44;1;28.0;43.0;48.0;5.0;1.0;4.0
2164;23;42;44;1;29.0;44.0;48.0;6.0;2.0;4.0
2165;22;40;43;1;30.0;44.0;48.0;8.0;4.0;5.0
2166;20;44;46;1;30.0;44.0;48.0;10.0;0.0;2.0
0;48;37;33;2;33.0;44.0;48.0;-15.0;7.0;15.0
1;40;43;48;2;34.0;44.0;49.0;-6.0;1.0;1.0
2;40;44;48;2;34.0;44.0;49.0;-6.0;0.0;1.0
3;39;45;49;2;35.0;44.0;49.0;-4.0;-1.0;0.0
4;39;43;48;2;36.0;44.0;49.0;-3.0;1.0;1.0
5;40;44;48;2;36.0;44.0;49.0;-4.0;0.0;1.0
6;39;45;48;2;37.0;44.0;49.0;-2.0;-1.0;1.0
7;41;44;49;2;37.0;44.0;49.0;-4.0;0.0;0.0
8;38;43;48;2;38.0;44.0;48.0;0.0;1.0;0.0
9;41;44;49;2;38.0;44.0;48.0;-3.0;0.0;-1.0
10;40;44;48;2;38.0;44.0;48.0;-2.0;0.0;0.0
11;39;46;49;2;38.0;44.0;48.0;-1.0;-2.0;-1.0
12;39;43;49;2;38.0;44.0;48.0;-1.0;1.0;-1.0
13;39;44;48;2;38.0;43.0;48.0;-1.0;-1.0;0.0
14;39;43;48;2;38.0;43.0;48.0;-1.0;0.0;0.0
15;39;43;48;2;38.0;43.0;48.0;-1.0;0.0;0.0
16;39;45;48;2;38.0;43.0;48.0;-1.0;-2.0;0.0
17;38;44;49;2;38.0;43.0;48.0;0.0;-1.0;-1.0
18;39;44;48;2;38.0;43.0;48.0;-1.0;-1.0;0.0
19;39;43;48;2;38.0;43.0;48.0;-1.0;0.0;0.0
20;39;44;49;2;38.0;43.0;49.0;-1.0;-1.0;0.0
21;40;42;49;2;38.0;43.0;49.0;-2.0;1.0;0.0
22;38;44;50;2;38.0;43.0;49.0;0.0;-1.0;-1.0
23;39;43;48;2;38.0;43.0;49.0;-1.0;0.0;1.0
24;38;43;50;2;38.0;43.0;49.0;0.0;0.0;-1.0
25;38;41;49;2;38.0;43.0;49.0;0.0;2.0;0.0
26;38;42;49;2;38.0;43.0;49.0;0.0;1.0;0.0
27;38;44;50;2;38.0;42.0;49.0;0.0;-2.0;-1.0
28;38;42;50;2;38.0;42.0;49.0;0.0;0.0;-1.0
29;37;43;50;2;38.0;42.0;49.0;1.0;-1.0;-1.0
30;37;43;49;2;38.0;42.0;49.0;1.0;-1.0;0.0
31;34;45;49;2;38.0;42.0;49.0;4.0;-3.0;0.0
32;34;46;50;2;38.0;42.0;49.0;4.0;-4.0;-1.0
33;33;46;52;2;38.0;41.0;49.0;5.0;-5.0;-3.0
34;35;44;51;2;38.0;41.0;49.0;3.0;-3.0;-2.0
35;36;43;53;2;38.0;41.0;49.0;2.0;-2.0;-4.0
36;36;40;54;2;38.0;41.0;49.0;2.0;1.0;-5.0
37;39;41;54;2;38.0;40.0;49.0;-1.0;-1.0;-5.0
38;38;38;54;2;38.0;39.0;49.0;0.0;1.0;-5.0
39;41;39;53;2;38.0;38.0;49.0;-3.0;-1.0;-4.0
40;41;35;50;2;38.0;35.0;49.0;-3.0;0.0;-1.0
41;42;32;50;2;37.0;32.0;49.0;-5.0;0.0;-1.0
42;40;30;49;2;37.0;30.0;49.0;-3.0;0.0;0.0
43;43;30;48;2;37.0;30.0;49.0;-6.0;0.0;1.0
44;40;30;47;2;37.0;30.0;49.0;-3.0;0.0;2.0
45;39;29;47;2;37.0;29.0;49.0;-2.0;0.0;2.0
46;40;29;48;2;37.0;29.0;49.0;-3.0;0.0;1.0
47;40;28;48;2;36.0;28.0;49.0;-4.0;0.0;1.0
48;37;28;49;2;36.0;28.0;49.0;-1.0;0.0;0.0
49;37;27;49;2;36.0;28.0;49.0;-1.0;1.0;0.0
50;36;27;51;2;36.0;28.0;49.0;0.0;1.0;-2.0
51;35;28;50;2;36.0;27.0;49.0;1.0;-1.0;-1.0
52;35;28;52;2;36.0;27.0;49.0;1.0;-1.0;-3.0
53;35;26;52;2;36.0;26.0;49.0;1.0;0.0;-3.0
54;35;25;52;2;36.0;26.0;49.0;1.0;1.0;-3.0
55;34;25;51;2;36.0;26.0;49.0;2.0;1.0;-2.0
56;34;26;50;2;35.0;25.0;49.0;1.0;-1.0;-1.0
57;35;26;51;2;35.0;25.0;49.0;0.0;-1.0;-2.0
58;36;24;52;2;35.0;25.0;49.0;-1.0;1.0;-3.0
59;35;25;52;2;35.0;25.0;49.0;0.0;0.0;-3.0
60;35;24;52;2;35.0;25.0;49.0;0.0;1.0;-3.0
61;36;23;51;2;35.0;24.0;49.0;-1.0;1.0;-2.0
62;37;25;50;2;35.0;24.0;49.0;-2.0;-1.0;-1.0
63;36;25;51;2;35.0;24.0;49.0;-1.0;-1.0;-2.0
64;38;23;51;2;35.0;24.0;49.0;-3.0;1.0;-2.0
65;36;24;51;2;35.0;23.0;49.0;-1.0;-1.0;-2.0
66;35;24;51;2;35.0;23.0;49.0;0.0;-1.0;-2.0
67;36;21;50;2;35.0;23.0;49.0;-1.0;2.0;-1.0
68;37;22;50;2;35.0;22.0;48.0;-2.0;0.0;-2.0
69;35;21;48;2;35.0;21.0;48.0;0.0;0.0;0.0
70;36;23;49;2;35.0;21.0;48.0;-1.0;-2.0;-1.0
71;34;20;50;2;35.0;21.0;48.0;1.0;1.0;-2.0
72;35;21;49;2;34.0;21.0;48.0;-1.0;0.0;-1.0
73;33;20;46;2;34.0;20.0;48.0;1.0;0.0;2.0
74;32;21;48;2;34.0;20.0;48.0;2.0;-1.0;0.0
75;33;19;48;2;34.0;19.0;48.0;1.0;0.0;0.0
76;33;18;44;2;34.0;19.0;48.0;1.0;1.0;4.0
77;32;18;46;2;34.0;19.0;48.0;2.0;1.0;2.0
78;33;18;46;2;34.0;19.0;48.0;1.0;1.0;2.0
79;33;19;49;2;34.0;18.0;47.0;1.0;-1.0;-2.0
80;33;19;48;2;34.0;18.0;47.0;1.0;-1.0;-1.0
81;34;17;48;2;34.0;18.0;47.0;0.0;1.0;-1.0
82;34;16;47;2;34.0;18.0;47.0;0.0;2.0;0.0
83;33;17;48;2;34.0;18.0;47.0;1.0;1.0;-1.0
84;33;16;46;2;33.0;18.0;47.0;0.0;2.0;1.0
85;33;16;46;2;33.0;18.0;47.0;0.0;2.0;1.0
86;33;17;44;2;33.0;18.0;47.0;0.0;1.0;3.0
87;33;17;44;2;33.0;18.0;47.0;0.0;1.0;3.0
88;33;18;45;2;33.0;18.0;47.0;0.0;0.0;2.0
89;31;17;46;2;33.0;18.0;47.0;2.0;1.0;1.0
90;32;16;45;2;33.0;18.0;47.0;1.0;2.0;2.0
91;34;18;45;2;33.0;18.0;47.0;-1.0;0.0;2.0
92;34;17;47;2;33.0;18.0;47.0;-1.0;1.0;0.0
93;34;17;48;2;33.0;18.0;47.0;-1.0;1.0;-1.0
94;33;17;48;2;33.0;18.0;47.0;0.0;1.0;-1.0
95;34;15;47;2;33.0;18.0;47.0;-1.0;3.0;0.0
96;33;16;45;2;33.0;18.0;47.0;0.0;2.0;2.0
97;33;16;46;2;33.0;18.0;47.0;0.0;2.0;1.0
98;32;17;46;2;33.0;18.0;47.0;1.0;1.0;1.0
99;33;18;45;2;33.0;18.0;47.0;0.0;0.0;2.0
100;33;17;46;2;33.0;18.0;47.0;0.0;1.0;1.0
101;35;16;47;2;33.0;18.0;47.0;-2.0;2.0;0.0
102;35;16;46;2;33.0;18.0;47.0;-2.0;2.0;1.0
103;33;18;46;2;33.0;18.0;47.0;0.0;0.0;1.0
104;32;18;46;2;33.0;18.0;47.0;1.0;0.0;1.0
105;33;17;46;2;33.0;18.0;47.0;0.0;1.0;1.0
106;33;19;45;2;33.0;18.0;47.0;0.0;-1.0;2.0
107;32;18;46;2;33.0;18.0;47.0;1.0;0.0;1.0
108;32;18;46;2;33.0;18.0;47.0;1.0;0.0;1.0
109;33;16;47;2;33.0;18.0;47.0;0.0;2.0;0.0
110;33;17;46;2;33.0;18.0;47.0;0.0;1.0;1.0
111;34;17;47;2;33.0;18.0;47.0;-1.0;1.0;0.0
112;35;17;47;2;33.0;18.0;47.0;-2.0;1.0;0.0
113;33;16;46;2;34.0;18.0;47.0;1.0;2.0;1.0
114;33;16;46;2;34.0;18.0;47.0;1.0;2.0;1.0
115;34;17;46;2;34.0;18.0;47.0;0.0;1.0;1.0
116;33;18;46;2;34.0;18.0;47.0;1.0;0.0;1.0
117;33;18;45;2;34.0;18.0;47.0;1.0;0.0;2.0
118;32;15;46;2;34.0;18.0;47.0;2.0;3.0;1.0
119;31;15;46;2;34.0;18.0;47.0;3.0;3.0;1.0
120;33;17;45;2;34.0;18.0;47.0;1.0;1.0;2.0
121;33;18;45;2;34.0;18.0;47.0;1.0;0.0;2.0
122;33;19;45;2;34.0;18.0;47.0;1.0;-1.0;2.0
123;34;20;47;2;34.0;18.0;47.0;0.0;-2.0;0.0
124;35;21;48;2;34.0;18.0;47.0;-1.0;-3.0;-1.0
125;36;20;50;2;34.0;18.0;47.0;-2.0;-2.0;-3.0
126;36;20;50;2;34.0;18.0;47.0;-2.0;-2.0;-3.0
127;36;21;49;2;34.0;18.0;47.0;-2.0;-3.0;-2.0
128;36;24;52;2;34.0;18.0;47.0;-2.0;-6.0;-5.0
129;36;24;52;2;34.0;18.0;47.0;-2.0;-6.0;-5.0
130;37;22;51;2;34.0;18.0;47.0;-3.0;-4.0;-4.0
131;36;22;50;2;34.0;18.0;47.0;-2.0;-4.0;-3.0
132;35;23;52;2;34.0;19.0;47.0;-1.0;-4.0;-5.0
133;36;24;51;2;34.0;19.0;47.0;-2.0;-5.0;-4.0
134;35;23;52;2;34.0;19.0;47.0;-1.0;-4.0;-5.0
135;35;22;51;2;34.0;19.0;47.0;-1.0;-3.0;-4.0
136;37;24;50;2;34.0;19.0;47.0;-3.0;-5.0;-3.0
137;36;23;49;2;34.0;19.0;47.0;-2.0;-4.0;-2.0
138;38;22;51;2;34.0;19.0;47.0;-4.0;-3.0;-4.0
139;38;21;49;2;35.0;19.0;47.0;-3.0;-2.0;-2.0
140;37;20;48;2;35.0;19.0;47.0;-2.0;-1.0;-1.0
141;36;20;47;2;35.0;19.0;47.0;-1.0;-1.0;0.0
142;36;19;48;2;35.0;19.0;47.0;-1.0;0.0;-1.0
143;35;19;48;2;35.0;19.0;48.0;0.0;0.0;0.0
144;36;18;48;2;35.0;19.0;48.0;-1.0;1.0;0.0
145;33;19;48;2;35.0;19.0;48.0;2.0;0.0;0.0
146;35;19;47;2;35.0;20.0;48.0;0.0;1.0;1.0
147;35;19;48;2;35.0;20.0;48.0;0.0;1.0;0.0
